"Date","cust_known","StockCode","UnitPrice","UnitsSold"
2011-10-11,TRUE,"22663",2.08,4
2011-10-11,TRUE,"23199",2.08,23
2011-10-11,TRUE,"23200",2.08,23
2011-10-11,TRUE,"23201",2.08,54
2011-10-11,TRUE,"23202",2.08,34
2011-10-11,TRUE,"23203",1.79,100
2011-10-11,TRUE,"23203",2.08,40
2011-10-11,TRUE,"23344",2.08,30
2011-10-11,TRUE,"85099B",2.08,68
2011-10-11,TRUE,"85099C",2.08,21
2011-10-11,TRUE,"85099F",1.74,100
2011-10-11,TRUE,"85099F",2.08,12
2011-10-12,FALSE,"20711",4.13,1
2011-10-12,FALSE,"20712",4.13,2
2011-10-12,FALSE,"21929",4.13,1
2011-10-12,FALSE,"21930",4.13,1
2011-10-12,FALSE,"21931",4.13,1
2011-10-12,FALSE,"22385",4.13,2
2011-10-12,FALSE,"22386",4.13,4
2011-10-12,FALSE,"22411",4.13,1
2011-10-12,FALSE,"23199",4.13,2
2011-10-12,FALSE,"23200",4.13,1
2011-10-12,FALSE,"23202",4.13,4
2011-10-12,FALSE,"23203",4.13,2
2011-10-12,FALSE,"23344",4.13,3
2011-10-12,FALSE,"85099B",4.13,5
2011-10-12,FALSE,"85099C",4.13,6
2011-10-12,FALSE,"85099F",4.13,1
2011-10-12,TRUE,"20711",2.08,1
2011-10-12,TRUE,"20712",1.79,100
2011-10-12,TRUE,"20712",2.08,10
2011-10-12,TRUE,"21928",2.08,11
2011-10-12,TRUE,"21929",2.08,11
2011-10-12,TRUE,"21930",2.08,2
2011-10-12,TRUE,"21931",2.08,21
2011-10-12,TRUE,"22385",2.08,41
2011-10-12,TRUE,"22386",2.08,17
2011-10-12,TRUE,"22411",1.79,100
2011-10-12,TRUE,"22411",2.08,11
2011-10-12,TRUE,"22663",2.08,12
2011-10-12,TRUE,"23199",2.08,11
2011-10-12,TRUE,"23200",2.08,40
2011-10-12,TRUE,"23201",2.08,32
2011-10-12,TRUE,"23202",2.08,43
2011-10-12,TRUE,"23203",2.08,38
2011-10-12,TRUE,"23343",2.08,15
2011-10-12,TRUE,"23344",2.08,80
2011-10-12,TRUE,"85099B",2.08,73
2011-10-12,TRUE,"85099C",1.79,100
2011-10-12,TRUE,"85099C",2.08,10
2011-10-12,TRUE,"85099F",2.08,12
2011-10-13,FALSE,"20711",4.13,5
2011-10-13,FALSE,"20712",4.13,21
2011-10-13,FALSE,"20713",4.13,15
2011-10-13,FALSE,"21928",4.13,7
2011-10-13,FALSE,"21929",4.13,1
2011-10-13,FALSE,"21930",4.13,3
2011-10-13,FALSE,"21931",4.13,20
2011-10-13,FALSE,"22385",4.13,3
2011-10-13,FALSE,"22386",4.13,4
2011-10-13,FALSE,"22411",4.13,14
2011-10-13,FALSE,"23199",4.13,13
2011-10-13,FALSE,"23201",4.13,13
2011-10-13,FALSE,"23344",4.13,2
2011-10-13,FALSE,"85099B",4.13,15
2011-10-13,FALSE,"85099C",4.13,7
2011-10-13,FALSE,"85099F",4.13,2
2011-10-13,TRUE,"20711",2.08,1
2011-10-13,TRUE,"20712",2.08,20
2011-10-13,TRUE,"21928",2.08,10
2011-10-13,TRUE,"21929",2.08,20
2011-10-13,TRUE,"21930",2.08,20
2011-10-13,TRUE,"21931",2.08,41
2011-10-13,TRUE,"22385",2.08,20
2011-10-13,TRUE,"22386",2.08,32
2011-10-13,TRUE,"22411",2.08,50
2011-10-13,TRUE,"23199",2.08,41
2011-10-13,TRUE,"23200",2.08,30
2011-10-13,TRUE,"23201",2.08,50
2011-10-13,TRUE,"23202",2.08,51
2011-10-13,TRUE,"23203",2.08,62
2011-10-13,TRUE,"23343",2.08,13
2011-10-13,TRUE,"23344",2.08,53
2011-10-13,TRUE,"85099B",2.08,99
2011-10-13,TRUE,"85099C",2.08,10
2011-10-13,TRUE,"85099F",2.08,23
2011-10-14,FALSE,"20712",4.13,1
2011-10-14,FALSE,"21931",4.13,2
2011-10-14,FALSE,"22411",4.13,1
2011-10-14,FALSE,"23199",4.13,1
2011-10-14,FALSE,"23203",4.13,1
2011-10-14,FALSE,"23343",4.13,2
2011-10-14,FALSE,"23344",4.13,3
2011-10-14,FALSE,"85099B",4.13,6
2011-10-14,FALSE,"85099C",4.13,1
2011-10-14,TRUE,"20711",2.08,10
2011-10-14,TRUE,"20712",2.08,20
2011-10-14,TRUE,"21928",2.08,32
2011-10-14,TRUE,"21929",2.08,21
2011-10-14,TRUE,"21930",2.08,3
2011-10-14,TRUE,"21931",2.08,26
2011-10-14,TRUE,"22385",2.08,20
2011-10-14,TRUE,"22386",2.08,25
2011-10-14,TRUE,"22411",2.08,21
2011-10-14,TRUE,"23199",2.08,18
2011-10-14,TRUE,"23200",2.08,40
2011-10-14,TRUE,"23201",2.08,20
2011-10-14,TRUE,"23202",2.08,10
2011-10-14,TRUE,"23203",1.79,100
2011-10-14,TRUE,"23203",2.08,34
2011-10-14,TRUE,"23343",2.08,2
2011-10-14,TRUE,"23344",2.08,32
2011-10-14,TRUE,"85099B",1.79,100
2011-10-14,TRUE,"85099B",2.08,41
2011-10-14,TRUE,"85099C",2.08,25
2011-10-14,TRUE,"85099F",2.08,15
2011-10-16,TRUE,"21929",2.08,11
2011-10-16,TRUE,"21930",2.08,2
2011-10-16,TRUE,"21931",2.08,2
2011-10-16,TRUE,"22385",2.08,2
2011-10-16,TRUE,"22411",2.08,2
2011-10-16,TRUE,"22663",2.08,10
2011-10-16,TRUE,"23199",2.08,4
2011-10-16,TRUE,"23200",2.08,3
2011-10-16,TRUE,"23201",2.08,2
2011-10-16,TRUE,"23202",2.08,2
2011-10-16,TRUE,"23203",2.08,1
2011-10-16,TRUE,"85099B",2.08,18
2011-10-16,TRUE,"85099C",2.08,12
2011-10-17,FALSE,"20711",4.13,3
2011-10-17,FALSE,"20712",4.13,12
2011-10-17,FALSE,"21928",4.13,15
2011-10-17,FALSE,"21929",4.13,1
2011-10-17,FALSE,"21930",4.13,6
2011-10-17,FALSE,"21931",4.13,15
2011-10-17,FALSE,"22385",4.13,2
2011-10-17,FALSE,"22386",4.13,8
2011-10-17,FALSE,"22411",4.13,18
2011-10-17,FALSE,"23199",4.13,6
2011-10-17,FALSE,"23201",4.13,7
2011-10-17,FALSE,"23202",4.13,1
2011-10-17,FALSE,"23203",4.13,1
2011-10-17,FALSE,"23343",2.08,3
2011-10-17,FALSE,"23344",2.08,3
2011-10-17,FALSE,"23344",4.13,1
2011-10-17,FALSE,"85099B",4.13,6
2011-10-17,FALSE,"85099C",2.08,4
2011-10-17,FALSE,"85099C",4.13,5
2011-10-17,TRUE,"20712",2.08,30
2011-10-17,TRUE,"21928",1.79,100
2011-10-17,TRUE,"21928",2.08,24
2011-10-17,TRUE,"21929",2.08,32
2011-10-17,TRUE,"21930",2.08,20
2011-10-17,TRUE,"22385",1.79,100
2011-10-17,TRUE,"22385",2.08,10
2011-10-17,TRUE,"22386",2.08,55
2011-10-17,TRUE,"22411",2.08,24
2011-10-17,TRUE,"22411",4.13,1
2011-10-17,TRUE,"22663",2.08,10
2011-10-17,TRUE,"23199",2.08,48
2011-10-17,TRUE,"23200",2.08,34
2011-10-17,TRUE,"23201",2.08,12
2011-10-17,TRUE,"23202",2.08,33
2011-10-17,TRUE,"23203",2.08,51
2011-10-17,TRUE,"23343",2.08,77
2011-10-17,TRUE,"23343",4.13,1
2011-10-17,TRUE,"23344",1.79,100
2011-10-17,TRUE,"23344",2.08,83
2011-10-17,TRUE,"85099B",2.08,103
2011-10-17,TRUE,"85099C",1.79,100
2011-10-17,TRUE,"85099C",2.08,30
2011-10-17,TRUE,"85099F",2.08,33
2011-10-18,FALSE,"20711",4.13,1
2011-10-18,FALSE,"20712",4.13,3
2011-10-18,FALSE,"21930",4.13,10
2011-10-18,FALSE,"21931",4.13,7
2011-10-18,FALSE,"22385",2.08,4
2011-10-18,FALSE,"22411",4.13,1
2011-10-18,FALSE,"22663",4.13,1
2011-10-18,FALSE,"23199",4.13,1
2011-10-18,FALSE,"23200",2.08,5
2011-10-18,FALSE,"23203",2.08,3
2011-10-18,FALSE,"23203",4.13,1
2011-10-18,FALSE,"23343",4.13,3
2011-10-18,FALSE,"23344",4.13,9
2011-10-18,FALSE,"85099B",4.13,5
2011-10-18,FALSE,"85099C",2.08,6
2011-10-18,FALSE,"85099F",4.13,3
2011-10-18,TRUE,"20712",2.08,20
2011-10-18,TRUE,"21929",2.08,11
2011-10-18,TRUE,"21930",2.08,14
2011-10-18,TRUE,"21931",2.08,59
2011-10-18,TRUE,"22385",2.08,42
2011-10-18,TRUE,"22386",2.08,47
2011-10-18,TRUE,"22411",2.08,2
2011-10-18,TRUE,"22663",2.08,1
2011-10-18,TRUE,"23199",2.08,32
2011-10-18,TRUE,"23200",2.08,8
2011-10-18,TRUE,"23201",2.08,60
2011-10-18,TRUE,"23202",2.08,34
2011-10-18,TRUE,"23203",2.08,53
2011-10-18,TRUE,"23343",2.08,28
2011-10-18,TRUE,"23344",2.08,56
2011-10-18,TRUE,"85099B",2.08,107
2011-10-18,TRUE,"85099C",2.08,8
2011-10-18,TRUE,"85099F",2.08,36
2011-10-19,FALSE,"20711",4.13,5
2011-10-19,FALSE,"20712",4.13,17
2011-10-19,FALSE,"21928",4.13,7
2011-10-19,FALSE,"21929",4.13,9
2011-10-19,FALSE,"21930",4.13,5
2011-10-19,FALSE,"21931",4.13,20
2011-10-19,FALSE,"22385",2.08,3
2011-10-19,FALSE,"22385",4.13,2
2011-10-19,FALSE,"22386",4.13,8
2011-10-19,FALSE,"22411",4.13,23
2011-10-19,FALSE,"23199",4.13,16
2011-10-19,FALSE,"23200",2.08,5
2011-10-19,FALSE,"23201",4.13,8
2011-10-19,FALSE,"23203",2.08,7
2011-10-19,FALSE,"85099B",4.13,14
2011-10-19,FALSE,"85099C",2.08,4
2011-10-19,FALSE,"85099C",4.13,9
2011-10-19,FALSE,"85099F",4.13,1
2011-10-19,TRUE,"20711",2.08,3
2011-10-19,TRUE,"20712",2.08,13
2011-10-19,TRUE,"21930",2.08,11
2011-10-19,TRUE,"21931",2.08,10
2011-10-19,TRUE,"22386",2.08,12
2011-10-19,TRUE,"22411",2.08,3
2011-10-19,TRUE,"22663",2.08,10
2011-10-19,TRUE,"23199",2.08,23
2011-10-19,TRUE,"23200",2.08,10
2011-10-19,TRUE,"23201",2.08,30
2011-10-19,TRUE,"23202",2.08,22
2011-10-19,TRUE,"23203",2.08,40
2011-10-19,TRUE,"23343",2.08,35
2011-10-19,TRUE,"23344",2.08,57
2011-10-19,TRUE,"85099B",2.08,40
2011-10-19,TRUE,"85099C",2.08,21
2011-10-19,TRUE,"85099F",2.08,10
2011-10-20,TRUE,"20712",1.79,100
2011-10-20,TRUE,"20712",2.08,10
2011-10-20,TRUE,"21928",2.08,23
2011-10-20,TRUE,"21929",2.08,26
2011-10-20,TRUE,"21930",2.08,10
2011-10-20,TRUE,"21931",2.08,20
2011-10-20,TRUE,"22385",2.08,11
2011-10-20,TRUE,"22386",2.08,4
2011-10-20,TRUE,"22411",2.08,17
2011-10-20,TRUE,"22663",2.08,24
2011-10-20,TRUE,"23199",1.79,100
2011-10-20,TRUE,"23199",2.08,12
2011-10-20,TRUE,"23200",2.08,20
2011-10-20,TRUE,"23201",2.08,32
2011-10-20,TRUE,"23202",2.08,29
2011-10-20,TRUE,"23203",2.08,37
2011-10-20,TRUE,"23343",2.08,53
2011-10-20,TRUE,"23344",1.79,100
2011-10-20,TRUE,"23344",2.08,98
2011-10-20,TRUE,"85099B",1.79,100
2011-10-20,TRUE,"85099B",2.08,41
2011-10-20,TRUE,"85099C",2.08,10
2011-10-20,TRUE,"85099F",1.79,100
2011-10-20,TRUE,"85099F",2.08,48
2011-10-21,FALSE,"23203",2.08,1
2011-10-21,TRUE,"20712",2.08,10
2011-10-21,TRUE,"21928",2.08,3
2011-10-21,TRUE,"21929",2.08,3
2011-10-21,TRUE,"21931",2.08,8
2011-10-21,TRUE,"22385",2.08,12
2011-10-21,TRUE,"23199",2.08,15
2011-10-21,TRUE,"23200",2.08,15
2011-10-21,TRUE,"23201",2.08,27
2011-10-21,TRUE,"23202",2.08,22
2011-10-21,TRUE,"23203",2.08,15
2011-10-21,TRUE,"23343",2.08,14
2011-10-21,TRUE,"23344",2.08,65
2011-10-21,TRUE,"85099B",1.79,100
2011-10-21,TRUE,"85099B",2.08,22
2011-10-21,TRUE,"85099C",2.08,1
2011-10-23,TRUE,"20712",2.08,1
2011-10-23,TRUE,"21928",2.08,1
2011-10-23,TRUE,"21929",2.08,2
2011-10-23,TRUE,"21931",2.08,1
2011-10-23,TRUE,"22411",2.08,2
2011-10-23,TRUE,"22663",2.08,5
2011-10-23,TRUE,"23199",2.08,3
2011-10-23,TRUE,"23200",2.08,2
2011-10-23,TRUE,"23202",2.08,5
2011-10-23,TRUE,"23203",2.08,10
2011-10-23,TRUE,"23343",2.08,1
2011-10-23,TRUE,"23344",2.08,16
2011-10-23,TRUE,"85099B",2.08,7
2011-10-23,TRUE,"85099C",2.08,2
2011-10-23,TRUE,"85099F",2.08,2
2011-10-24,FALSE,"20711",4.13,7
2011-10-24,FALSE,"20712",4.13,7
2011-10-24,FALSE,"20713",4.13,6
2011-10-24,FALSE,"21928",4.13,6
2011-10-24,FALSE,"21929",4.13,2
2011-10-24,FALSE,"21930",4.13,10
2011-10-24,FALSE,"21931",4.13,29
2011-10-24,FALSE,"22385",4.13,4
2011-10-24,FALSE,"22386",4.13,12
2011-10-24,FALSE,"22411",4.13,19
2011-10-24,FALSE,"22663",4.13,3
2011-10-24,FALSE,"23199",4.13,20
2011-10-24,FALSE,"23200",4.13,9
2011-10-24,FALSE,"23201",4.13,6
2011-10-24,FALSE,"23202",4.13,4
2011-10-24,FALSE,"23203",4.13,1
2011-10-24,FALSE,"23343",4.13,7
2011-10-24,FALSE,"23344",4.13,3
2011-10-24,FALSE,"85099B",4.13,21
2011-10-24,FALSE,"85099C",4.13,13
2011-10-24,TRUE,"20711",2.08,20
2011-10-24,TRUE,"20712",2.08,20
2011-10-24,TRUE,"21928",2.08,50
2011-10-24,TRUE,"21929",2.08,23
2011-10-24,TRUE,"21929",4.13,1
2011-10-24,TRUE,"21930",2.08,31
2011-10-24,TRUE,"21931",1.79,200
2011-10-24,TRUE,"21931",2.08,20
2011-10-24,TRUE,"22385",2.08,10
2011-10-24,TRUE,"22386",1.79,200
2011-10-24,TRUE,"22386",2.08,27
2011-10-24,TRUE,"22411",2.08,23
2011-10-24,TRUE,"23199",1.79,200
2011-10-24,TRUE,"23199",2.08,1
2011-10-24,TRUE,"23201",1.79,200
2011-10-24,TRUE,"23201",2.08,50
2011-10-24,TRUE,"23202",2.08,24
2011-10-24,TRUE,"23202",4.13,4
2011-10-24,TRUE,"23203",2.08,64
2011-10-24,TRUE,"23344",1.79,200
2011-10-24,TRUE,"23344",2.08,7
2011-10-24,TRUE,"85099B",1.79,200
2011-10-24,TRUE,"85099B",2.08,65
2011-10-24,TRUE,"85099B",4.13,1
2011-10-24,TRUE,"85099C",2.08,3
2011-10-24,TRUE,"85099F",2.08,4
2011-10-24,TRUE,"85099F",4.13,2
2011-10-25,FALSE,"20712",2.08,4
2011-10-25,FALSE,"21929",4.13,1
2011-10-25,FALSE,"21931",4.13,1
2011-10-25,FALSE,"22386",2.08,4
2011-10-25,FALSE,"23200",2.08,7
2011-10-25,FALSE,"23202",4.13,3
2011-10-25,FALSE,"23203",2.08,10
2011-10-25,FALSE,"23343",4.13,2
2011-10-25,FALSE,"23344",4.13,5
2011-10-25,FALSE,"85099B",4.13,1
2011-10-25,FALSE,"85099F",4.13,2
2011-10-25,TRUE,"20711",2.08,13
2011-10-25,TRUE,"20712",2.08,10
2011-10-25,TRUE,"20713",2.08,3
2011-10-25,TRUE,"21928",2.08,30
2011-10-25,TRUE,"21929",2.08,30
2011-10-25,TRUE,"21930",2.08,10
2011-10-25,TRUE,"21931",2.08,20
2011-10-25,TRUE,"22386",2.08,37
2011-10-25,TRUE,"22411",2.08,40
2011-10-25,TRUE,"23199",2.08,30
2011-10-25,TRUE,"23200",2.08,10
2011-10-25,TRUE,"23201",2.08,63
2011-10-25,TRUE,"23202",2.08,30
2011-10-25,TRUE,"23203",2.08,50
2011-10-25,TRUE,"23343",2.08,70
2011-10-25,TRUE,"23344",2.08,100
2011-10-25,TRUE,"23581",1.79,100
2011-10-25,TRUE,"23581",2.08,100
2011-10-25,TRUE,"85099B",1.79,100
2011-10-25,TRUE,"85099B",2.08,60
2011-10-25,TRUE,"85099C",1.79,100
2011-10-25,TRUE,"85099C",2.08,12
2011-10-25,TRUE,"85099F",2.08,10
2011-10-26,FALSE,"20711",4.13,7
2011-10-26,FALSE,"20712",4.13,24
2011-10-26,FALSE,"20713",4.13,13
2011-10-26,FALSE,"21928",4.13,6
2011-10-26,FALSE,"21929",4.13,4
2011-10-26,FALSE,"21930",4.13,3
2011-10-26,FALSE,"21931",4.13,12
2011-10-26,FALSE,"22385",4.13,3
2011-10-26,FALSE,"22386",4.13,13
2011-10-26,FALSE,"22411",4.13,11
2011-10-26,FALSE,"22663",4.13,2
2011-10-26,FALSE,"23199",4.13,20
2011-10-26,FALSE,"23201",4.13,9
2011-10-26,FALSE,"85099B",4.13,15
2011-10-26,FALSE,"85099C",4.13,12
2011-10-26,TRUE,"20711",2.08,2
2011-10-26,TRUE,"20712",2.08,11
2011-10-26,TRUE,"20713",1.79,100
2011-10-26,TRUE,"21928",2.08,4
2011-10-26,TRUE,"21929",2.08,1
2011-10-26,TRUE,"21930",2.08,3
2011-10-26,TRUE,"21931",2.08,4
2011-10-26,TRUE,"22385",2.08,22
2011-10-26,TRUE,"22386",2.08,36
2011-10-26,TRUE,"22663",2.08,4
2011-10-26,TRUE,"23199",2.08,10
2011-10-26,TRUE,"23200",2.08,16
2011-10-26,TRUE,"23201",2.08,2
2011-10-26,TRUE,"23203",2.08,11
2011-10-26,TRUE,"23343",2.08,25
2011-10-26,TRUE,"23344",1.79,100
2011-10-26,TRUE,"23344",2.08,9
2011-10-26,TRUE,"23581",1.79,200
2011-10-26,TRUE,"23581",2.08,20
2011-10-26,TRUE,"85099B",2.08,33
2011-10-26,TRUE,"85099C",2.08,13
2011-10-27,FALSE,"20712",4.13,1
2011-10-27,FALSE,"21928",4.13,1
2011-10-27,FALSE,"21930",4.13,1
2011-10-27,FALSE,"22663",4.13,1
2011-10-27,FALSE,"23344",4.13,2
2011-10-27,FALSE,"85099F",4.13,1
2011-10-27,TRUE,"20711",2.08,10
2011-10-27,TRUE,"20712",1.79,100
2011-10-27,TRUE,"20712",2.08,11
2011-10-27,TRUE,"21930",2.08,2
2011-10-27,TRUE,"21931",2.08,20
2011-10-27,TRUE,"22385",2.08,10
2011-10-27,TRUE,"22411",2.08,31
2011-10-27,TRUE,"23201",2.08,21
2011-10-27,TRUE,"23202",2.08,21
2011-10-27,TRUE,"23203",2.08,73
2011-10-27,TRUE,"23343",2.08,81
2011-10-27,TRUE,"23344",2.08,92
2011-10-27,TRUE,"23581",1.79,300
2011-10-27,TRUE,"23581",2.08,138
2011-10-27,TRUE,"85099B",2.08,41
2011-10-27,TRUE,"85099C",2.08,3
2011-10-28,TRUE,"20712",2.08,32
2011-10-28,TRUE,"20713",2.08,10
2011-10-28,TRUE,"21928",2.08,4
2011-10-28,TRUE,"21929",2.08,5
2011-10-28,TRUE,"21930",2.08,15
2011-10-28,TRUE,"21931",2.08,32
2011-10-28,TRUE,"22386",1.79,100
2011-10-28,TRUE,"22386",2.08,11
2011-10-28,TRUE,"22411",2.08,1
2011-10-28,TRUE,"22663",2.08,5
2011-10-28,TRUE,"23199",2.08,2
2011-10-28,TRUE,"23200",2.08,2
2011-10-28,TRUE,"23201",2.08,11
2011-10-28,TRUE,"23202",2.08,10
2011-10-28,TRUE,"23203",2.08,4
2011-10-28,TRUE,"23343",2.08,11
2011-10-28,TRUE,"23344",2.08,15
2011-10-28,TRUE,"23581",1.79,200
2011-10-28,TRUE,"23581",2.08,30
2011-10-28,TRUE,"85099B",2.08,12
2011-10-28,TRUE,"85099C",2.08,10
2011-10-28,TRUE,"85099F",2.08,11
2011-10-30,TRUE,"20712",2.08,30
2011-10-30,TRUE,"20713",1.79,100
2011-10-30,TRUE,"20713",2.08,6
2011-10-30,TRUE,"21928",2.08,24
2011-10-30,TRUE,"21930",2.08,17
2011-10-30,TRUE,"21931",2.08,34
2011-10-30,TRUE,"22385",2.08,2
2011-10-30,TRUE,"22386",2.08,3
2011-10-30,TRUE,"22411",2.08,31
2011-10-30,TRUE,"23199",2.08,12
2011-10-30,TRUE,"23200",2.08,55
2011-10-30,TRUE,"23201",2.08,43
2011-10-30,TRUE,"23202",2.08,15
2011-10-30,TRUE,"23203",2.08,43
2011-10-30,TRUE,"23343",2.08,27
2011-10-30,TRUE,"23344",2.08,39
2011-10-30,TRUE,"23581",2.08,43
2011-10-30,TRUE,"85099B",2.08,51
2011-10-30,TRUE,"85099C",2.08,25
2011-10-31,FALSE,"20711",4.13,5
2011-10-31,FALSE,"20712",4.13,33
2011-10-31,FALSE,"20713",4.13,14
2011-10-31,FALSE,"21928",4.13,8
2011-10-31,FALSE,"21929",4.13,4
2011-10-31,FALSE,"21930",4.13,12
2011-10-31,FALSE,"21931",4.13,26
2011-10-31,FALSE,"22385",4.13,14
2011-10-31,FALSE,"22386",4.13,23
2011-10-31,FALSE,"22411",4.13,29
2011-10-31,FALSE,"22663",4.13,2
2011-10-31,FALSE,"23199",4.13,15
2011-10-31,FALSE,"23200",4.13,4
2011-10-31,FALSE,"23201",4.13,15
2011-10-31,FALSE,"23202",4.13,6
2011-10-31,FALSE,"23203",4.13,10
2011-10-31,FALSE,"23343",4.13,16
2011-10-31,FALSE,"23344",4.13,25
2011-10-31,FALSE,"23581",2.08,12
2011-10-31,FALSE,"85099B",4.13,48
2011-10-31,FALSE,"85099C",4.13,19
2011-10-31,FALSE,"85099F",4.13,2
2011-10-31,TRUE,"20711",2.08,10
2011-10-31,TRUE,"20712",2.08,7
2011-10-31,TRUE,"20712",4.13,1
2011-10-31,TRUE,"20713",2.08,5
2011-10-31,TRUE,"21928",2.08,11
2011-10-31,TRUE,"21929",2.08,13
2011-10-31,TRUE,"21930",2.08,2
2011-10-31,TRUE,"21931",2.08,22
2011-10-31,TRUE,"22385",2.08,4
2011-10-31,TRUE,"22386",2.08,17
2011-10-31,TRUE,"22411",4.13,3
2011-10-31,TRUE,"22663",4.13,2
2011-10-31,TRUE,"23199",2.08,5
2011-10-31,TRUE,"23199",4.13,1
2011-10-31,TRUE,"23200",2.08,5
2011-10-31,TRUE,"23201",2.08,12
2011-10-31,TRUE,"23202",2.08,18
2011-10-31,TRUE,"23202",4.13,1
2011-10-31,TRUE,"23203",2.08,50
2011-10-31,TRUE,"23343",2.08,33
2011-10-31,TRUE,"23344",2.08,10
2011-10-31,TRUE,"23581",2.08,29
2011-10-31,TRUE,"85099B",2.08,56
2011-10-31,TRUE,"85099B",4.13,1
2011-10-31,TRUE,"85099F",2.08,23
2011-11-01,TRUE,"20711",2.08,2
2011-11-01,TRUE,"20712",2.08,2
2011-11-01,TRUE,"20713",2.08,20
2011-11-01,TRUE,"21928",2.08,2
2011-11-01,TRUE,"21929",2.08,3
2011-11-01,TRUE,"21930",1.79,100
2011-11-01,TRUE,"21930",2.08,10
2011-11-01,TRUE,"21931",1.74,100
2011-11-01,TRUE,"21931",2.08,12
2011-11-01,TRUE,"22385",2.08,12
2011-11-01,TRUE,"22386",2.08,43
2011-11-01,TRUE,"22411",2.08,2
2011-11-01,TRUE,"22663",2.08,10
2011-11-01,TRUE,"23199",2.08,31
2011-11-01,TRUE,"23200",2.08,16
2011-11-01,TRUE,"23201",2.08,23
2011-11-01,TRUE,"23202",2.08,15
2011-11-01,TRUE,"23203",2.08,109
2011-11-01,TRUE,"23343",2.08,34
2011-11-01,TRUE,"23344",2.08,121
2011-11-01,TRUE,"23581",2.08,99
2011-11-01,TRUE,"85099B",2.08,84
2011-11-01,TRUE,"85099C",2.08,9
2011-11-01,TRUE,"85099F",1.74,100
2011-11-01,TRUE,"85099F",2.08,24
2011-11-02,FALSE,"20711",4.13,3
2011-11-02,FALSE,"20712",4.13,3
2011-11-02,FALSE,"21928",4.13,2
2011-11-02,FALSE,"21929",4.13,3
2011-11-02,FALSE,"21930",4.13,2
2011-11-02,FALSE,"21931",4.13,3
2011-11-02,FALSE,"22386",4.13,1
2011-11-02,FALSE,"22663",4.13,1
2011-11-02,FALSE,"23199",4.13,9
2011-11-02,FALSE,"23200",4.13,3
2011-11-02,FALSE,"23201",4.13,4
2011-11-02,FALSE,"23202",4.13,3
2011-11-02,FALSE,"23203",4.13,7
2011-11-02,FALSE,"23343",4.13,9
2011-11-02,FALSE,"23344",4.13,10
2011-11-02,FALSE,"23581",2.08,11
2011-11-02,FALSE,"23581",4.13,1
2011-11-02,FALSE,"85099B",4.13,6
2011-11-02,FALSE,"85099C",4.13,1
2011-11-02,TRUE,"20712",1.79,100
2011-11-02,TRUE,"20712",2.08,4
2011-11-02,TRUE,"21928",2.08,10
2011-11-02,TRUE,"21929",2.08,20
2011-11-02,TRUE,"21930",2.08,10
2011-11-02,TRUE,"21931",2.08,10
2011-11-02,TRUE,"22385",1.79,100
2011-11-02,TRUE,"22385",2.08,17
2011-11-02,TRUE,"22386",1.79,100
2011-11-02,TRUE,"22386",2.08,10
2011-11-02,TRUE,"22411",2.08,10
2011-11-02,TRUE,"23199",2.08,15
2011-11-02,TRUE,"23200",2.08,20
2011-11-02,TRUE,"23201",2.08,13
2011-11-02,TRUE,"23202",2.08,25
2011-11-02,TRUE,"23203",2.08,64
2011-11-02,TRUE,"23343",2.08,72
2011-11-02,TRUE,"23344",2.08,43
2011-11-02,TRUE,"23581",2.08,13
2011-11-02,TRUE,"85099B",2.08,38
2011-11-02,TRUE,"85099C",2.08,20
2011-11-02,TRUE,"85099F",2.08,20
2011-11-03,FALSE,"20711",4.13,1
2011-11-03,FALSE,"20712",4.13,1
2011-11-03,FALSE,"21928",4.13,1
2011-11-03,FALSE,"21930",4.13,1
2011-11-03,FALSE,"21931",4.13,2
2011-11-03,FALSE,"22385",4.13,3
2011-11-03,FALSE,"22411",4.13,2
2011-11-03,FALSE,"22663",4.13,1
2011-11-03,FALSE,"23199",4.13,1
2011-11-03,FALSE,"23201",4.13,3
2011-11-03,FALSE,"23202",4.13,2
2011-11-03,FALSE,"23203",4.13,2
2011-11-03,FALSE,"23343",4.13,4
2011-11-03,FALSE,"23344",4.13,6
2011-11-03,FALSE,"23581",2.08,6
2011-11-03,FALSE,"85099B",4.13,1
2011-11-03,TRUE,"20713",2.08,2
2011-11-03,TRUE,"21928",2.08,10
2011-11-03,TRUE,"21931",2.08,14
2011-11-03,TRUE,"22385",2.08,5
2011-11-03,TRUE,"22386",2.08,20
2011-11-03,TRUE,"22411",2.08,10
2011-11-03,TRUE,"23200",2.08,20
2011-11-03,TRUE,"23201",2.08,14
2011-11-03,TRUE,"23202",2.08,35
2011-11-03,TRUE,"23203",2.08,97
2011-11-03,TRUE,"23343",2.08,21
2011-11-03,TRUE,"23344",2.08,57
2011-11-03,TRUE,"23581",2.08,88
2011-11-03,TRUE,"85099B",2.08,11
2011-11-03,TRUE,"85099C",2.08,1
2011-11-03,TRUE,"85099F",2.08,1
2011-11-04,FALSE,"21928",4.13,2
2011-11-04,FALSE,"21929",4.13,2
2011-11-04,FALSE,"21930",4.13,5
2011-11-04,FALSE,"21931",4.13,3
2011-11-04,FALSE,"22386",4.13,10
2011-11-04,FALSE,"22411",4.13,3
2011-11-04,FALSE,"23199",4.13,4
2011-11-04,FALSE,"23202",4.13,4
2011-11-04,FALSE,"23203",4.13,5
