Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/26,00:31:15,25.38,25.38,25,25.81,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:31:46,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:32:17,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:32:47,25.38,25.38,25,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:33:18,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:33:49,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:34:19,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:34:50,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:35:20,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,00:35:51,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:36:22,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.05,0.09,355,0,0,0,0
2017/12/26,00:36:52,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:37:23,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,00:37:54,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:38:24,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:38:55,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,00:39:26,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.09,355,0,0,0,0
2017/12/26,00:39:56,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:40:27,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:41:28,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:41:59,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:43:00,25.38,25.38,25,25.81,0,0,0,0,0.07,0.04,0.07,0.09,355,0,0,0,0
2017/12/26,00:43:31,25.38,25.38,25,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:44:01,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,00:44:32,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:45:03,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,00:45:33,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:46:04,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:46:34,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:47:05,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,00:47:36,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:48:06,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:48:37,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:49:08,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:49:38,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,00:50:09,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:50:39,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.05,0.09,355,0,0,0,0
2017/12/26,00:51:10,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,00:51:41,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,00:52:11,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,00:52:42,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:53:13,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:53:43,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:54:14,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:54:45,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:55:15,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,00:55:46,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,00:56:16,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,00:56:47,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:57:18,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,00:57:48,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,00:58:19,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,00:58:50,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,00:59:20,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,00:59:51,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:00:22,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,01:00:52,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.11,355,0,0,0,0
2017/12/26,01:01:23,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:01:53,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:02:24,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:02:55,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:03:25,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:03:56,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:04:27,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:04:57,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,01:05:28,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:05:59,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:06:29,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,01:07:00,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:07:30,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:08:01,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:08:32,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:09:02,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:09:33,25.38,25.38,24.88,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:10:04,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,01:10:34,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,01:11:05,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:11:36,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:12:06,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:12:37,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:13:07,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:13:38,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,01:14:09,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:14:39,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:15:10,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:15:41,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.06,0.06,0.08,355,0,0,0,0
2017/12/26,01:16:11,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.09,355,0,0,0,0
2017/12/26,01:16:42,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:17:13,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.11,355,0,0,0,0
2017/12/26,01:17:43,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:18:14,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:18:44,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:19:15,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:19:46,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:20:16,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:20:47,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:21:18,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:21:48,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:22:19,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:22:50,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,01:23:20,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.07,0.11,355,0,0,0,0
2017/12/26,01:23:51,25.38,25.38,24.88,25.81,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,01:24:52,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:25:23,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:25:53,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:26:24,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,01:26:55,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:27:25,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:27:56,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:28:26,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:28:57,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:29:28,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:29:58,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,01:30:29,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:31:00,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:31:30,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:32:01,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:32:32,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.06,0.06,0.11,355,0,0,0,0
2017/12/26,01:33:02,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:33:33,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.11,355,0,0,0,0
2017/12/26,01:34:03,25.31,25.38,24.94,25.75,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,01:34:34,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:35:05,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:35:35,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:36:06,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,01:36:37,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:37:07,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:37:38,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:38:09,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,01:39:10,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,01:39:40,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,01:40:11,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,01:40:42,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,01:41:12,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:41:43,25.31,25.38,24.94,25.75,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,01:42:14,25.31,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:42:44,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.05,0.1,355,0,0,0,0
2017/12/26,01:43:15,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:43:46,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.09,355,0,0,0,0
2017/12/26,01:44:16,25.38,25.38,24.94,25.81,0,0,0,0,0.09,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,01:44:47,25.31,25.38,24.88,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:45:17,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:45:48,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:46:19,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:46:49,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:47:20,25.38,25.38,24.88,25.81,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:47:51,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,01:48:21,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:48:52,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:49:23,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:49:53,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,01:50:24,25.38,25.38,24.94,25.81,0,0,0,0,0.09,0.06,0.06,0.11,355,0,0,0,0
2017/12/26,01:50:54,25.31,25.38,24.88,25.75,0,0,0,0,0.09,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,01:51:25,25.31,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:51:56,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:52:26,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.11,355,0,0,0,0
2017/12/26,01:52:57,25.31,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,01:53:28,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:53:58,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:54:29,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:55:00,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:55:30,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:56:01,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:56:31,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:57:02,25.31,25.38,24.88,25.81,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,01:57:33,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:58:03,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,01:58:34,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,01:59:05,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,01:59:35,25.38,25.31,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:00:06,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.05,0.11,355,0,0,0,0
2017/12/26,02:00:37,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:01:07,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,02:01:38,25.31,25.31,24.88,25.81,0,0,0,0,0.08,0.04,0.06,0.09,355,0,0,0,0
2017/12/26,02:02:08,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:02:39,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:03:10,25.31,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:03:40,25.31,25.31,24.88,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:04:11,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:04:42,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:05:12,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,02:05:43,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,02:06:13,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:06:44,25.38,25.31,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:07:15,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,02:07:45,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:08:16,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:08:47,25.31,25.38,24.88,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:09:17,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.07,0.09,355,0,0,0,0
2017/12/26,02:09:48,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:10:19,25.31,25.38,24.88,25.81,0,0,0,0,0.07,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,02:10:49,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:11:20,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.07,0.09,355,0,0,0,0
2017/12/26,02:11:50,25.31,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:12:21,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:12:52,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.05,0.1,355,0,0,0,0
2017/12/26,02:13:22,25.38,25.31,24.88,25.81,0,0,0,0,0.08,0.04,0.05,0.11,355,0,0,0,0
2017/12/26,02:13:53,25.38,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:14:24,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:14:54,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:15:25,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:15:56,25.31,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.08,0.09,355,0,0,0,0
2017/12/26,02:16:26,25.31,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:16:57,25.31,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:17:27,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:17:58,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,02:18:29,25.31,25.38,24.94,25.69,0,0,0,0,0.08,0.06,0.06,0.11,355,0,0,0,0
2017/12/26,02:18:59,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:19:30,25.31,25.38,24.94,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:20:01,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:20:31,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:21:02,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:21:33,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:22:03,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:22:34,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,02:23:04,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:23:35,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:24:06,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:24:36,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:25:07,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
